Class,Label,Latitude,Longitude,B02,B03,B04,B08,NDVI,EVI,SAVI,NDWI
Urban Areas,1,4855675.0,674995.0,818,1113,869,2728,-0.1231079717457114,-0.4317055909412597,-0.18461538461538463,-0.4204634209841187
Urban Areas,1,4855675.0,675005.0,857,1077,882,3068,-0.0995405819295559,-0.5313351498637602,-0.14927277366675173,-0.48033775633293124
Agricultural Areas,2,4855675.0,675015.0,521,1077,646,3068,-0.2501450957632037,-0.33656098703732623,-0.3751087902523934,-0.48033775633293124
Agricultural Areas,2,4855675.0,675025.0,543,1285,694,3826,-0.2986356745831228,-0.3410271206001154,-0.4478403637282142,-0.49716298180395224
Agricultural Areas,2,4855675.0,675035.0,613,1285,803,3826,-0.23084291187739464,-0.3076726669219967,-0.3461814699545128,-0.49716298180395224
Agricultural Areas,2,4855675.0,675045.0,601,1348,821,4250,-0.2429691101890272,-0.2992617830777967,-0.3643696704309749,-0.518399428367274
Agricultural Areas,2,4855675.0,675055.0,533,1348,747,4250,-0.28687350835322195,-0.31053012297199545,-0.4302075876879026,-0.518399428367274
Agricultural Areas,2,4855675.0,675065.0,486,1100,701,4662,-0.2215435868961688,-0.2727645611156686,-0.33222314737718567,-0.6181881291218327
Agricultural Areas,2,4855675.0,675075.0,397,1100,670,4662,-0.24293785310734464,-0.2503784790963084,-0.3643038689635696,-0.6181881291218327
Agricultural Areas,2,4855675.0,675085.0,339,980,630,4805,-0.21739130434782608,-0.22048632984754946,-0.32598571872089416,-0.6611927398444253
Agricultural Areas,2,4855675.0,675095.0,377,980,633,4805,-0.21512709237445754,-0.2353180523531805,-0.3225906414626588,-0.6611927398444253
Agricultural Areas,2,4855675.0,675105.0,340,787,574,3704,-0.1565025716385011,-0.19384783400072805,-0.23466764597869996,-0.6495212647517257
Agricultural Areas,2,4855675.0,675115.0,287,787,426,3704,-0.29760923330585326,-0.30118471550141834,-0.446229913473424,-0.6495212647517257
Agricultural Areas,2,4855675.0,675125.0,336,591,444,2495,-0.14202898550724638,-0.24983004758667574,-0.21294060840173828,-0.6169799092676604
Agricultural Areas,2,4855675.0,675135.0,341,591,443,2495,-0.14313346228239845,-0.2582897033158813,-0.21459642339294346,-0.6169799092676604
Agricultural Areas,2,4855675.0,675145.0,337,815,434,3265,-0.3050440352281825,-0.34048257372654156,-0.45738295318127253,-0.6004901960784313
Agricultural Areas,2,4855675.0,675155.0,421,815,581,3265,-0.167621776504298,-0.25275437459494493,-0.2513426423200859,-0.6004901960784313
Agricultural Areas,2,4855675.0,675165.0,446,1104,708,4591,-0.2185430463576159,-0.24824473420260781,-0.3277241379310345,-0.6122914837576822
Urban Areas,1,4855665.0,674535.0,471,1090,622,3338,-0.2733644859813084,-0.32226965982647016,-0.40992700729927006,-0.5076784101174345
Urban Areas,1,4855665.0,674545.0,550,1674,646,3136,-0.44310344827586207,-0.39141029546146816,-0.6645119586296057,-0.30395010395010397
Urban Areas,1,4855665.0,674555.0,1547,1674,1424,3136,-0.08069722401549387,4.681647940074907,-0.12102630304986284,-0.30395010395010397
Urban Areas,1,4855665.0,674565.0,2750,2568,2335,3338,-0.047521925351825416,0.2021867407150295,-0.07127561945549098,-0.13037588892651542
Urban Areas,1,4855665.0,674575.0,2469,2568,2155,3338,-0.08744442091890747,1.0828526481384373,-0.13115274690377898,-0.13037588892651542
Urban Areas,1,4855665.0,674585.0,1721,1851,1499,2710,-0.10507462686567164,2.9187396351575456,-0.15758841963885986,-0.18833589125191844
Urban Areas,1,4855665.0,674595.0,1184,1851,1072,2710,-0.26650701334245636,-0.5903304031524704,-0.39969214982042073,-0.18833589125191844
Urban Areas,1,4855665.0,674605.0,1392,1346,1031,2090,-0.13251998317206562,0.5912162162162162,-0.19873817034700317,-0.21653084982537835
Urban Areas,1,4855665.0,674615.0,1339,1346,1012,2090,-0.14164546225614927,0.875721027792344,-0.21242315030739878,-0.21653084982537835
Urban Areas,1,4855665.0,674625.0,1250,1354,918,1644,-0.19190140845070422,3.283132530120482,-0.2877887788778878,-0.09673115410273515
Urban Areas,1,4855665.0,674635.0,1225,1354,975,1644,-0.16273078574495492,10.82857142857143,-0.24404378622021894,-0.09673115410273515
Urban Areas,1,4855665.0,674645.0,1178,1066,967,1263,-0.04869650762420069,0.16825288919102652,-0.07302680108187853,-0.0845856590811507
