Class,Label,Latitude,Longitude,B02,B03,B04,B08,NDVI,EVI,SAVI,NDWI
Agricultural Areas,2,4949925.0,696325.0,761,1391,831,3106,-0.252025202520252,-0.40340008644287567,-0.3779527559055118,-0.3813653546808984
Agricultural Areas,2,4949925.0,696335.0,745,1391,787,3106,-0.2773186409550046,-0.42577188777668123,-0.4158824879504246,-0.3813653546808984
Agricultural Areas,2,4949925.0,696345.0,625,1180,781,2629,-0.2034676185619582,-0.31422271223814774,-0.3051236298750956,-0.3804148070359675
Agricultural Areas,2,4949925.0,696355.0,587,1180,682,2629,-0.26745435016111707,-0.3704805832465407,-0.4010738255033557,-0.3804148070359675
Agricultural Areas,2,4949925.0,696365.0,554,965,544,2574,-0.27899271040424123,-0.4827981651376147,-0.4183504471679364,-0.45464820570782705
Forests and semi-natural areas,3,4949915.0,695735.0,520,750,469,1983,-0.23051681706316654,-0.6565420560747663,-0.3456334563345633,-0.45115257958287597
Forests and semi-natural areas,3,4949915.0,695745.0,433,726,454,1752,-0.2305084745762712,-0.4349216501439079,-0.34561626429479037,-0.41404358353510895
Forests and semi-natural areas,3,4949915.0,695755.0,425,726,468,1752,-0.21608040201005024,-0.3938931297709924,-0.32398493093344494,-0.41404358353510895
Forests and semi-natural areas,3,4949915.0,695765.0,450,671,425,1553,-0.22445255474452555,-0.5710306406685237,-0.33652530779753764,-0.3965827338129496
Forests and semi-natural areas,3,4949915.0,695775.0,409,671,439,1553,-0.209009009009009,-0.4147300679299249,-0.3133723547951373,-0.3965827338129496
Forests and semi-natural areas,3,4949915.0,695785.0,424,760,433,1905,-0.2740989103101425,-0.4506615214994487,-0.41097612065354,-0.42964352720450283
Agricultural Areas,2,4949915.0,695795.0,553,760,472,1905,-0.23376623376623376,-0.8130999435347261,-0.3505070993914807,-0.42964352720450283
Agricultural Areas,2,4949915.0,695805.0,498,891,548,2244,-0.23835997220291869,-0.39699074074074076,-0.35741576936436265,-0.43157894736842106
Agricultural Areas,2,4949915.0,695815.0,509,891,551,2244,-0.23578363384188628,-0.4085556356645037,-0.3535528596187175,-0.43157894736842106
Agricultural Areas,2,4949915.0,695825.0,516,892,565,2207,-0.2244337680164722,-0.399169921875,-0.3365351629502573,-0.42433042917070024
Agricultural Areas,2,4949915.0,695835.0,508,892,557,2207,-0.23119392684610077,-0.39880952380952384,-0.3466712659537772,-0.42433042917070024
Agricultural Areas,2,4949915.0,695845.0,508,969,536,2563,-0.2877076411960133,-0.4260133805588351,-0.43141813351046165,-0.45130237825594566
Agricultural Areas,2,4949915.0,695855.0,500,969,609,2563,-0.22813688212927757,-0.3365744203440538,-0.34209692746278114,-0.45130237825594566
Agricultural Areas,2,4949915.0,695865.0,491,1167,684,3402,-0.26094003241491087,-0.30153577225621175,-0.391304347826087,-0.4891661195009849
Agricultural Areas,2,4949915.0,695875.0,493,1167,742,3402,-0.22262964903090623,-0.2625077208153181,-0.33385703063629224,-0.4891661195009849
Agricultural Areas,2,4949915.0,695885.0,554,1215,755,3695,-0.233502538071066,-0.2955538421999486,-0.3501649327581832,-0.505091649694501
Agricultural Areas,2,4949915.0,695895.0,619,1215,770,3695,-0.22418136020151133,-0.32543513236799765,-0.33618735834802316,-0.505091649694501
Urban Areas,1,4949915.0,695905.0,573,1158,753,3410,-0.2119309262166405,-0.29740049933911,-0.3178132356787863,-0.4929947460595447
Urban Areas,1,4949915.0,695915.0,627,1158,735,3410,-0.22345483359746435,-0.35468723796746604,-0.33509374174808554,-0.4929947460595447
Agricultural Areas,2,4949915.0,695925.0,557,1295,707,3073,-0.2937062937062937,-0.3418207185211022,-0.4404494382022472,-0.40705128205128205
Agricultural Areas,2,4949915.0,695935.0,591,1295,764,3073,-0.2578921806702283,-0.3235831809872029,-0.38674435542607427,-0.40705128205128205
Agricultural Areas,2,4949915.0,695945.0,623,1360,780,3173,-0.27102803738317754,-0.33969778610753193,-0.4064470918009811,-0.399955879108758
Agricultural Areas,2,4949915.0,695955.0,681,1360,813,3173,-0.25172572480441785,-0.35367903788956423,-0.3775017253278123,-0.399955879108758
Agricultural Areas,2,4949915.0,695965.0,735,1273,818,3040,-0.21759923481587756,-0.38631346578366443,-0.32632082237628496,-0.40969162995594716
Agricultural Areas,2,4949915.0,695975.0,704,1273,799,3040,-0.22876447876447875,-0.3752374920835972,-0.3430639324487334,-0.40969162995594716
Agricultural Areas,2,4949915.0,695985.0,679,1158,770,2845,-0.2012448132780083,-0.3693127736531506,-0.3017889551464869,-0.4214339245565826
Agricultural Areas,2,4949915.0,695995.0,530,1158,636,2845,-0.2909698996655518,-0.36149584487534625,-0.4363332404569518,-0.4214339245565826
Agricultural Areas,2,4949915.0,696005.0,375,651,481,1881,-0.1501766784452297,-0.2697556331323389,-0.2251655629139073,-0.48578199052132703
Agricultural Areas,2,4949915.0,696015.0,356,651,414,1881,-0.22253521126760564,-0.3588734100545124,-0.333646175504458,-0.48578199052132703
Agricultural Areas,2,4949915.0,696025.0,296,602,367,1750,-0.24251805985552116,-0.3338068181818182,-0.3635894791129448,-0.4880952380952381
Agricultural Areas,2,4949915.0,696035.0,280,602,391,1750,-0.21248741188318226,-0.2770483193277311,-0.31857070961248113,-0.4880952380952381
Agricultural Areas,2,4949915.0,696045.0,403,704,462,2048,-0.20754716981132076,-0.3634725142685491,-0.31118731247321046,-0.4883720930232558
Agricultural Areas,2,4949915.0,696055.0,466,704,475,2048,-0.19423240033927056,-0.475103734439834,-0.29122509537939806,-0.4883720930232558
Agricultural Areas,2,4949915.0,696065.0,431,845,581,2211,-0.18513323983169705,-0.2727836329820211,-0.277602523659306,-0.4469895287958115
Agricultural Areas,2,4949915.0,696075.0,508,845,633,2211,-0.14343707713125844,-0.27983104540654696,-0.21508285424416637,-0.4469895287958115
Agricultural Areas,2,4949915.0,696085.0,507,928,606,2058,-0.20990873533246415,-0.339304531085353,-0.3147605083088954,-0.3784326858673811
Agricultural Areas,2,4949915.0,696095.0,657,928,519,2058,-0.28265376641326884,-0.8810857389056441,-0.42383419689119173,-0.3784326858673811
Agricultural Areas,2,4949915.0,696105.0,829,1169,738,3162,-0.2260094389092816,-0.7017258222077499,-0.33892529488859763,-0.4601708612329716
Agricultural Areas,2,4949915.0,696115.0,764,1169,780,3162,-0.1995895330938943,-0.47094430992736075,-0.2993075147473711,-0.4601708612329716
Agricultural Areas,2,4949915.0,696125.0,641,1235,796,3317,-0.21614967996061055,-0.32284159435211063,-0.3241447206497662,-0.45738137082601055
Agricultural Areas,2,4949915.0,696135.0,674,1235,761,3317,-0.2374749498997996,-0.3801732435033686,-0.35612321562734783,-0.45738137082601055
Agricultural Areas,2,4949915.0,696145.0,539,1064,694,2705,-0.21046643913538113,-0.30462703770788735,-0.31560989479670176,-0.43539400371451314
Agricultural Areas,2,4949915.0,696155.0,484,1064,549,2705,-0.319280843149411,-0.38967917675544794,-0.4787728540440037,-0.43539400371451314
Agricultural Areas,2,4949915.0,696165.0,624,1076,752,2655,-0.1772428884026258,-0.3202846975088968,-0.26579163248564397,-0.42321093540605736
Urban Areas,1,4949915.0,696175.0,624,1076,742,2655,-0.18371837183718373,-0.3314807463279079,-0.2755017871872422,-0.42321093540605736
Urban Areas,1,4949915.0,696185.0,345,1095,571,2491,-0.31452581032412963,-0.2876276210341421,-0.47164716471647167,-0.3892916899051868
Urban Areas,1,4949915.0,696195.0,339,1095,431,2491,-0.4351245085190039,-0.37223904025114923,-0.6524729773992795,-0.3892916899051868
Urban Areas,1,4949915.0,696205.0,308,1274,460,3061,-0.46943483275663206,-0.3511647972389991,-0.7039492649178437,-0.4122260668973472
Urban Areas,1,4949915.0,696215.0,368,1274,500,3061,-0.4363021420518602,-0.3593314763231198,-0.6542688081149619,-0.4122260668973472
Urban Areas,1,4949915.0,696225.0,425,919,479,3358,-0.3147353361945637,-0.39194726527703544,-0.4719342152306042,-0.5702595277063363
Urban Areas,1,4949915.0,696235.0,339,919,526,3358,-0.27197231833910035,-0.280834643418608,-0.40781736423382914,-0.5702595277063363
Urban Areas,1,4949915.0,696245.0,302,906,482,3090,-0.30547550432276654,-0.29009304871373837,-0.45804825351098305,-0.5465465465465466
Urban Areas,1,4949915.0,696255.0,310,906,443,3090,-0.34321719792438843,-0.32559774964838256,-0.5146350500185254,-0.5465465465465466
Urban Areas,1,4949915.0,696265.0,427,920,413,1649,-0.3803450862715679,-0.46403075233388247,-0.5703037120359955,-0.28376800311405215
Urban Areas,1,4949915.0,696275.0,604,920,604,1649,-0.2073490813648294,-0.4952978056426332,-0.31092161364381765,-0.28376800311405215
Urban Areas,1,4949915.0,696285.0,675,1166,849,2629,-0.15732009925558313,-0.28471349021016706,-0.23592160754155297,-0.3855072463768116
Agricultural Areas,2,4949915.0,696295.0,942,1166,1067,2629,-0.04433497536945813,-0.24774774774774774,-0.06648757555406314,-0.3855072463768116
Agricultural Areas,2,4949915.0,696305.0,1027,1289,1197,2770,-0.03700724054706356,-0.18706791378609192,-0.055499698371204505,-0.3648681941364868
Agricultural Areas,2,4949915.0,696315.0,849,1289,991,2770,-0.1307017543859649,-0.31587873648505405,-0.19600964700723525,-0.3648681941364868
Agricultural Areas,2,4949915.0,696325.0,761,1401,870,3104,-0.23381770145310435,-0.371900826446281,-0.35064935064935066,-0.3780244173140955
Agricultural Areas,2,4949915.0,696335.0,642,1401,756,3104,-0.29902642559109877,-0.37086016559337626,-0.4484356894553882,-0.3780244173140955
Agricultural Areas,2,4949915.0,696345.0,561,1075,763,2423,-0.16974972796517954,-0.2594378845834026,-0.2545553440304596,-0.3853630646083476
Agricultural Areas,2,4949915.0,696355.0,614,1075,673,2423,-0.2299771167048055,-0.39896784438269156,-0.3448670288818988,-0.3853630646083476
Agricultural Areas,2,4949915.0,696365.0,458,734,490,2056,-0.19934640522875818,-0.4178082191780822,-0.2988975091874234,-0.4738351254480287
Forests and semi-natural areas,3,4949905.0,695735.0,544,750,521,1983,-0.18017309205350118,-0.6077494692144374,-0.27015336217066455,-0.45115257958287597
Forests and semi-natural areas,3,4949905.0,695745.0,411,726,438,1752,-0.24742268041237114,-0.42043795620437957,-0.37097466723915845,-0.41404358353510895
Forests and semi-natural areas,3,4949905.0,695755.0,367,726,434,1752,-0.2517241379310345,-0.35810645082168263,-0.3774235243429556,-0.41404358353510895
Forests and semi-natural areas,3,4949905.0,695765.0,420,671,418,1553,-0.23232323232323232,-0.48841698841698844,-0.3483249196879302,-0.3965827338129496
Forests and semi-natural areas,3,4949905.0,695775.0,404,671,412,1553,-0.23915050784856878,-0.4595457771469127,-0.35856022150438394,-0.3965827338129496
Forests and semi-natural areas,3,4949905.0,695785.0,451,760,439,1905,-0.2677231025854879,-0.49613601236476046,-0.40141725719049604,-0.42964352720450283
Agricultural Areas,2,4949905.0,695795.0,545,760,474,1905,-0.23176661264181522,-0.7546174142480211,-0.34750911300121506,-0.42964352720450283
Agricultural Areas,2,4949905.0,695805.0,512,891,522,2244,-0.2611464968152866,-0.4546574667323805,-0.3915811814644499,-0.43157894736842106
Agricultural Areas,2,4949905.0,695815.0,496,891,532,2244,-0.2522839072382291,-0.41570171375636866,-0.37829293993677554,-0.43157894736842106
Agricultural Areas,2,4949905.0,695825.0,505,892,533,2207,-0.2519298245614035,-0.42768644269716466,-0.3777621887057173,-0.42433042917070024
Agricultural Areas,2,4949905.0,695835.0,507,892,538,2207,-0.24755244755244754,-0.4237491022264783,-0.37119888150996155,-0.42433042917070024
Agricultural Areas,2,4949905.0,695845.0,534,969,590,2563,-0.24310455420141117,-0.39479166666666665,-0.3645399166399487,-0.45130237825594566
Agricultural Areas,2,4949905.0,695855.0,539,969,627,2563,-0.21428571428571427,-0.35632423421546155,-0.3213279047917319,-0.45130237825594566
Agricultural Areas,2,4949905.0,695865.0,548,1167,675,3402,-0.2671009771986971,-0.3447309417040359,-0.4005427408412483,-0.4891661195009849
Agricultural Areas,2,4949905.0,695875.0,487,1167,737,3402,-0.22584033613445378,-0.26299694189602446,-0.3386715673405093,-0.4891661195009849
Agricultural Areas,2,4949905.0,695885.0,483,1215,709,3695,-0.262993762993763,-0.28897772701313534,-0.39438815276695244,-0.505091649694501
Urban Areas,1,4949905.0,695895.0,554,1215,754,3695,-0.23412899949212798,-0.2962724935732648,-0.3511043412033511,-0.505091649694501
Urban Areas,1,4949905.0,695905.0,575,1158,711,3410,-0.2391653290529695,-0.33383121732636295,-0.3586520460016047,-0.4929947460595447
Agricultural Areas,2,4949905.0,695915.0,545,1158,681,3410,-0.25938009787928223,-0.3366266760762174,-0.3889643924979614,-0.4929947460595447
Agricultural Areas,2,4949905.0,695925.0,547,1295,759,3073,-0.2609542356377799,-0.3026538678712592,-0.39133609150644927,-0.40705128205128205
Agricultural Areas,2,4949905.0,695935.0,607,1295,801,3073,-0.23568702290076335,-0.3072521457892773,-0.35344621989029334,-0.40705128205128205
Agricultural Areas,2,4949905.0,695945.0,624,1360,790,3173,-0.2651162790697674,-0.3336455162725357,-0.39758195768425947,-0.399955879108758
Agricultural Areas,2,4949905.0,695955.0,638,1360,797,3173,-0.2610106629578118,-0.3372873232686317,-0.3914252607184241,-0.399955879108758
Agricultural Areas,2,4949905.0,695965.0,668,1273,795,3040,-0.2311411992263056,-0.3490070093457944,-0.34662799129804206,-0.40969162995594716
Agricultural Areas,2,4949905.0,695975.0,567,1273,735,3040,-0.2679282868525896,-0.3263374984835618,-0.40179238237490666,-0.40969162995594716
Agricultural Areas,2,4949905.0,695985.0,507,1158,709,2845,-0.24049276914836637,-0.291142523667488,-0.3606425702811245,-0.4214339245565826
Agricultural Areas,2,4949905.0,695995.0,424,1158,595,2845,-0.32116371933827725,-0.32252520623281394,-0.4816082121471343,-0.4214339245565826
Agricultural Areas,2,4949905.0,696005.0,327,651,353,1881,-0.2968127490039841,-0.41217150760719223,-0.4449975111996018,-0.48578199052132703
Agricultural Areas,2,4949905.0,696015.0,374,651,382,1881,-0.26040658276863504,-0.45316711590296493,-0.3904208998548621,-0.48578199052132703
Agricultural Areas,2,4949905.0,696025.0,429,602,474,1750,-0.11895910780669144,-0.3680276020701553,-0.17835578262888993,-0.4880952380952381
Agricultural Areas,2,4949905.0,696035.0,378,602,434,1750,-0.16216216216216217,-0.3465346534653465,-0.24312590448625182,-0.4880952380952381
Agricultural Areas,2,4949905.0,696045.0,438,704,524,2048,-0.1465798045602606,-0.3073770491803279,-0.21978021978021978,-0.4883720930232558
Agricultural Areas,2,4949905.0,696055.0,491,704,497,2048,-0.1723563696919234,-0.49783549783549785,-0.25842696629213485,-0.4883720930232558
Agricultural Areas,2,4949905.0,696065.0,474,845,522,2211,-0.23628383321141186,-0.3962217860647694,-0.3542961608775137,-0.4469895287958115
Agricultural Areas,2,4949905.0,696075.0,442,845,475,2211,-0.2803030303030303,-0.4146122814881219,-0.4202953426732298,-0.4469895287958115
Agricultural Areas,2,4949905.0,696085.0,505,928,539,2058,-0.26516700749829586,-0.4190907132083603,-0.39761499148211243,-0.3784326858673811
Agricultural Areas,2,4949905.0,696095.0,857,928,680,2058,-0.15422885572139303,3.473389355742297,-0.23127137084239976,-0.3784326858673811
Agricultural Areas,2,4949905.0,696105.0,815,1169,789,3162,-0.1940755873340143,-0.5616316878510198,-0.2910390605054889,-0.4601708612329716
Agricultural Areas,2,4949905.0,696115.0,594,1169,776,3162,-0.2020565552699229,-0.29451438848920863,-0.30300693909020815,-0.4601708612329716
Agricultural Areas,2,4949905.0,696125.0,592,1235,716,3317,-0.26601742696053304,-0.3519121236777868,-0.398923904688701,-0.45738137082601055
Agricultural Areas,2,4949905.0,696135.0,721,1235,734,3317,-0.25444388014220415,-0.4575342465753425,-0.38156892612338156,-0.45738137082601055
Agricultural Areas,2,4949905.0,696145.0,732,1064,789,2705,-0.1484079870480302,-0.4082541567695962,-0.22255192878338279,-0.43539400371451314
Agricultural Areas,2,4949905.0,696155.0,539,1064,587,2705,-0.288915808600848,-0.40706605222734255,-0.4332425068119891,-0.43539400371451314
Agricultural Areas,2,4949905.0,696165.0,576,1076,642,2655,-0.25261932479627475,-0.3904282115869018,-0.3788187372708758,-0.42321093540605736
Urban Areas,1,4949905.0,696175.0,689,1076,680,2655,-0.2255125284738041,-0.5026656511805027,-0.3381725021349274,-0.42321093540605736
Urban Areas,1,4949905.0,696185.0,552,1095,629,2491,-0.2703016241299304,-0.380718954248366,-0.4053348796752682,-0.3892916899051868
Urban Areas,1,4949905.0,696195.0,1044,1095,895,2491,-0.10050251256281408,1.3736263736263736,-0.15071590052750566,-0.3892916899051868
Urban Areas,1,4949905.0,696205.0,1373,1274,1067,3061,-0.08842375053395984,0.32639545884578997,-0.13260730301089046,-0.4122260668973472
Urban Areas,1,4949905.0,696215.0,830,1274,821,3061,-0.2162291169451074,-0.5053547523427041,-0.3242662848962062,-0.4122260668973472
Urban Areas,1,4949905.0,696225.0,398,919,493,3358,-0.301699716713881,-0.35229904068805823,-0.45238938053097344,-0.5702595277063363
Urban Areas,1,4949905.0,696235.0,326,919,550,3358,-0.25119128658951667,-0.2548342541436464,-0.37665872745831913,-0.5702595277063363
Urban Areas,1,4949905.0,696245.0,354,906,494,3090,-0.29428571428571426,-0.3144078144078144,-0.44127097465191,-0.5465465465465466
Urban Areas,1,4949905.0,696255.0,727,906,812,3090,-0.05471478463329453,-0.2950408035153798,-0.08204829793424498,-0.5465465465465466
Urban Areas,1,4949905.0,696265.0,1119,920,899,1649,-0.01154480483782298,0.026615969581749048,-0.01731244847485573,-0.28376800311405215
Urban Areas,1,4949905.0,696275.0,817,920,908,1649,-0.006564551422319475,-0.09950248756218906,-0.009844134536505332,-0.28376800311405215
Urban Areas,1,4949905.0,696285.0,713,1166,749,2629,-0.21775456919060052,-0.4346466541588493,-0.3265465935787001,-0.3855072463768116
Urban Areas,1,4949905.0,696295.0,641,1166,688,2629,-0.25782092772384035,-0.4152910512597741,-0.38662712321380427,-0.3855072463768116
Urban Areas,1,4949905.0,696305.0,840,1289,741,2770,-0.26995073891625615,-0.6295955882352942,-0.4048263974390544,-0.3648681941364868
Agricultural Areas,2,4949905.0,696315.0,894,1289,891,2770,-0.18256880733944955,-0.5179593961478397,-0.27379041504242146,-0.3648681941364868
Agricultural Areas,2,4949905.0,696325.0,1069,1401,1048,3104,-0.14414046549612086,-0.6139130434782609,-0.21616656460502143,-0.3780244173140955
Agricultural Areas,2,4949905.0,696335.0,878,1401,930,3104,-0.20205920205920205,-0.42787063953488375,-0.3030238044177568,-0.3780244173140955
Agricultural Areas,2,4949905.0,696345.0,605,1075,716,2423,-0.2004466778336125,-0.3413196425175889,-0.3005861010326542,-0.3853630646083476
Agricultural Areas,2,4949905.0,696355.0,425,1075,516,2423,-0.35135135135135137,-0.3697579044847202,-0.5268614514608859,-0.3853630646083476
Urban Areas,1,4949905.0,696365.0,334,734,393,2056,-0.3025732031943212,-0.37178368948975143,-0.45365853658536587,-0.4738351254480287
Forests and semi-natural areas,3,4949895.0,695735.0,492,867,476,2269,-0.2911392405063291,-0.49145299145299143,-0.43654633420171196,-0.44706632653061223
Forests and semi-natural areas,3,4949895.0,695745.0,421,679,410,1622,-0.24701561065197428,-0.5065913370998116,-0.3703533731069298,-0.4098218166014776
Forests and semi-natural areas,3,4949895.0,695755.0,349,679,438,1622,-0.21575649059982094,-0.3178580849380111,-0.32348993288590605,-0.4098218166014776
