Class,Label,Latitude,Longitude,B02,B03,B04,B08,NDVI,EVI,SAVI,NDWI
Forests and semi-natural areas,3,4951155.0,697645.0,465,849,419,1940,-0.3391167192429022,-0.5304712558598569,-0.5084745762711864,-0.39117963427751884
Agricultural Areas,2,4951145.0,697335.0,585,1085,595,2663,-0.2916666666666667,-0.45061614861136656,-0.4373698304076168,-0.4210245464247599
Agricultural Areas,2,4951145.0,697345.0,680,964,722,2485,-0.1435349940688019,-0.42999289267945984,-0.21523865994663505,-0.4409973905479849
Agricultural Areas,2,4951145.0,697355.0,422,964,524,2485,-0.2956989247311828,-0.34987277353689566,-0.4433993953644609,-0.4409973905479849
Agricultural Areas,2,4951145.0,697365.0,512,906,560,2354,-0.23601637107776263,-0.4010199350950394,-0.35390385271053526,-0.4441717791411043
Agricultural Areas,2,4951145.0,697375.0,389,906,560,2354,-0.23601637107776263,-0.2808897548303296,-0.35390385271053526,-0.4441717791411043
Agricultural Areas,2,4951145.0,697385.0,339,715,478,1764,-0.19865884325230512,-0.2661127329889962,-0.29786342689568496,-0.42315449778136344
Agricultural Areas,2,4951145.0,697395.0,395,715,442,1764,-0.23595505617977527,-0.3854843264614516,-0.35377969762419004,-0.42315449778136344
Agricultural Areas,2,4951145.0,697405.0,438,802,438,1793,-0.29354838709677417,-0.46286876907426244,-0.44014510278113667,-0.38188824662813103
Urban Areas,1,4951145.0,697415.0,501,802,486,1793,-0.2453416149068323,-0.5124878365228673,-0.3678696158323632,-0.38188824662813103
Urban Areas,1,4951145.0,697425.0,493,923,583,2727,-0.22576361221779548,-0.350587750051557,-0.3385330235645536,-0.49424657534246574
Agricultural Areas,2,4951145.0,697435.0,371,923,497,2727,-0.3,-0.3273397879207008,-0.4498416050686378,-0.49424657534246574
Agricultural Areas,2,4951145.0,697445.0,407,1021,605,3205,-0.25584255842558423,-0.2826470987905966,-0.38364586535505685,-0.5168007572172267
Agricultural Areas,2,4951145.0,697455.0,465,1021,597,3205,-0.2620519159456119,-0.3275142901282249,-0.39295644114921224,-0.5168007572172267
Agricultural Areas,2,4951145.0,697465.0,568,1060,645,3180,-0.2434017595307918,-0.3778222869628551,-0.3649956024626209,-0.5
Agricultural Areas,2,4951145.0,697475.0,605,1060,627,3180,-0.2566686425607587,-0.4417465823301367,-0.3848888888888889,-0.5
Agricultural Areas,2,4951145.0,697485.0,444,1015,577,3306,-0.2751256281407035,-0.3280407429598562,-0.41255886970172684,-0.5302013422818792
Agricultural Areas,2,4951145.0,697495.0,376,1015,523,3306,-0.3198959687906372,-0.32419609910384817,-0.479688007799805,-0.5302013422818792
Agricultural Areas,2,4951145.0,697505.0,377,833,460,2520,-0.288476411446249,-0.35436063081892455,-0.43254735214534207,-0.5031315240083507
Agricultural Areas,2,4951145.0,697515.0,369,833,435,2520,-0.3138801261829653,-0.37314832177011065,-0.4706346078044935,-0.5031315240083507
Agricultural Areas,2,4951145.0,697525.0,458,1000,515,2324,-0.3201320132013201,-0.39354105809802015,-0.48003959089409437,-0.3983152827918171
Forests and semi-natural areas,3,4951145.0,697535.0,559,1000,556,2324,-0.2853470437017995,-0.4694438570522309,-0.42788307099261164,-0.3983152827918171
Forests and semi-natural areas,3,4951145.0,697545.0,539,862,544,2178,-0.22617354196301565,-0.4747685876381009,-0.33913970849626734,-0.4328947368421053
Forests and semi-natural areas,3,4951145.0,697555.0,491,862,467,2178,-0.29721595184349137,-0.5044699872286079,-0.44565626175253853,-0.4328947368421053
Forests and semi-natural areas,3,4951145.0,697565.0,417,652,403,1694,-0.23601895734597156,-0.5237694572991165,-0.3538607295120796,-0.4441602728047741
Forests and semi-natural areas,3,4951145.0,697575.0,366,652,348,1694,-0.304,-0.5013192612137203,-0.45577211394302847,-0.4441602728047741
Forests and semi-natural areas,3,4951145.0,697585.0,424,658,380,1600,-0.2678227360308285,-0.6048738033072236,-0.4015406836783823,-0.4171833480956599
Forests and semi-natural areas,3,4951145.0,697595.0,404,658,388,1600,-0.25812619502868067,-0.5164498852333589,-0.3870043000477783,-0.4171833480956599
Forests and semi-natural areas,3,4951145.0,697605.0,380,633,393,1576,-0.23391812865497075,-0.44709388971684055,-0.35070628348757915,-0.4268899954730647
Forests and semi-natural areas,3,4951145.0,697615.0,396,633,364,1576,-0.26980942828485455,-0.5637049455155071,-0.4045112781954887,-0.4268899954730647
Forests and semi-natural areas,3,4951145.0,697625.0,491,722,428,1745,-0.25565217391304346,-0.6815020862308763,-0.3833116036505867,-0.4146736927442238
Forests and semi-natural areas,3,4951145.0,697635.0,457,722,431,1745,-0.2523850823937554,-0.5443322109988776,-0.3784135240572172,-0.4146736927442238
Forests and semi-natural areas,3,4951145.0,697645.0,475,849,408,1940,-0.35083532219570407,-0.5681525380056687,-0.5260437375745527,-0.39117963427751884
Agricultural Areas,2,4951135.0,697335.0,490,803,514,2132,-0.21943811693242218,-0.43576598311218334,-0.32903225806451614,-0.4528109028960818
Agricultural Areas,2,4951135.0,697345.0,369,838,440,2665,-0.3114241001564945,-0.36831389968536,-0.4669534610872116,-0.521552954610334
Agricultural Areas,2,4951135.0,697355.0,436,838,560,2665,-0.1988555078683834,-0.2996981457524795,-0.2981766178047908,-0.521552954610334
Agricultural Areas,2,4951135.0,697365.0,500,761,575,2121,-0.13922155688622753,-0.33405172413793105,-0.20875420875420875,-0.4718945176960444
Agricultural Areas,2,4951135.0,697375.0,635,761,617,2121,-0.10449927431059507,-0.8540925266903915,-0.15669205658324264,-0.4718945176960444
Agricultural Areas,2,4951135.0,697385.0,582,890,465,1923,-0.31365313653136534,-0.7373351839000694,-0.4703061600885282,-0.3672236046924991
Agricultural Areas,2,4951135.0,697395.0,477,890,424,1923,-0.3546423135464231,-0.5325714285714286,-0.5317611259033853,-0.3672236046924991
Agricultural Areas,2,4951135.0,697405.0,371,592,372,2026,-0.22821576763485477,-0.4814004376367615,-0.3421461897356143,-0.5477463712757831
Urban Areas,1,4951135.0,697415.0,329,592,328,2026,-0.28695652173913044,-0.4669260700389105,-0.43020097772949484,-0.5477463712757831
Urban Areas,1,4951135.0,697425.0,382,902,449,2748,-0.33530717986676534,-0.37787787787787785,-0.5027746947835738,-0.5057534246575343
Agricultural Areas,2,4951135.0,697435.0,419,902,559,2748,-0.23477070499657768,-0.30305707722212405,-0.35203557988368117,-0.5057534246575343
Agricultural Areas,2,4951135.0,697445.0,466,1116,636,3233,-0.273972602739726,-0.3126628452318916,-0.4108416547788873,-0.48677856978615774
Agricultural Areas,2,4951135.0,697455.0,486,1116,613,3233,-0.2909196067090804,-0.3431105047748977,-0.4362532523850824,-0.48677856978615774
Agricultural Areas,2,4951135.0,697465.0,552,1110,657,3347,-0.2563667232597623,-0.3563561988672121,-0.3844413012729844,-0.501907112407449
Agricultural Areas,2,4951135.0,697475.0,527,1110,648,3347,-0.2627986348122867,-0.34410844629822734,-0.3940858686380438,-0.501907112407449
Agricultural Areas,2,4951135.0,697485.0,467,982,611,3343,-0.23289391086001254,-0.3090121605863735,-0.34923125196109195,-0.5458959537572254
Agricultural Areas,2,4951135.0,697495.0,467,982,599,3343,-0.2422517394054396,-0.32028767352400067,-0.3632627252608283,-0.5458959537572254
Agricultural Areas,2,4951135.0,697505.0,447,917,496,3005,-0.29794762915782025,-0.3976950689590025,-0.4467633533781394,-0.5323814380418154
Agricultural Areas,2,4951135.0,697515.0,469,917,501,3005,-0.2933709449929478,-0.41825859642067165,-0.43990130419457174,-0.5323814380418154
Agricultural Areas,2,4951135.0,697525.0,543,903,528,2504,-0.2620545073375262,-0.5001333688983729,-0.3929444638491093,-0.4699148811270913
Agricultural Areas,2,4951135.0,697535.0,399,903,413,2504,-0.3723404255319149,-0.431413981334742,-0.558298518799848,-0.4699148811270913
Forests and semi-natural areas,3,4951135.0,697545.0,341,642,349,1872,-0.2956609485368315,-0.445424141076315,-0.443267776096823,-0.4892601431980907
Forests and semi-natural areas,3,4951135.0,697555.0,383,642,356,1872,-0.2865731462925852,-0.5349794238683128,-0.4296444667000501,-0.4892601431980907
Forests and semi-natural areas,3,4951135.0,697565.0,391,653,324,1626,-0.3367451381780962,-0.6276230446394506,-0.5048593350383632,-0.42694164107064503
Forests and semi-natural areas,3,4951135.0,697575.0,429,653,398,1626,-0.24262607040913417,-0.5798090040927695,-0.3637660485021398,-0.42694164107064503
Forests and semi-natural areas,3,4951135.0,697585.0,427,703,402,1741,-0.27239819004524884,-0.5304899541769474,-0.4084124830393487,-0.4247135842880524
Forests and semi-natural areas,3,4951135.0,697595.0,384,703,404,1741,-0.27009936766034326,-0.42885829030407346,-0.40496613995485325,-0.4247135842880524
Forests and semi-natural areas,3,4951135.0,697605.0,424,734,409,1879,-0.28433945756780404,-0.4972460220318237,-0.42632269348491475,-0.43819364714887105
Forests and semi-natural areas,3,4951135.0,697615.0,440,734,411,1879,-0.28209606986899566,-0.5326517150395779,-0.42295940637276297,-0.43819364714887105
Forests and semi-natural areas,3,4951135.0,697625.0,479,778,460,1695,-0.2568659127625202,-0.5174096973641393,-0.3851433185304804,-0.3708046906591185
Forests and semi-natural areas,3,4951135.0,697635.0,413,778,370,1695,-0.3554006968641115,-0.525366984290497,-0.5328689595124075,-0.3708046906591185
Forests and semi-natural areas,3,4951135.0,697645.0,448,811,343,2085,-0.4055459272097054,-0.6324324324324324,-0.6080554352533565,-0.4399171270718232
Agricultural Areas,2,4951125.0,697335.0,442,803,538,2132,-0.197613721103654,-0.32443682664054846,-0.29631010063361907,-0.4528109028960818
Agricultural Areas,2,4951125.0,697345.0,366,838,473,2665,-0.2784134248665141,-0.33097569822270584,-0.4174609226077011,-0.521552954610334
Agricultural Areas,2,4951125.0,697355.0,385,838,594,2665,-0.17039106145251395,-0.22299396819594225,-0.2554973821989529,-0.521552954610334
Agricultural Areas,2,4951125.0,697365.0,532,761,407,2121,-0.3030821917808219,-0.899390243902439,-0.4544287548138639,-0.4718945176960444
Agricultural Areas,2,4951125.0,697375.0,885,761,918,2121,0.09350804050029779,-0.3405639913232104,0.1402203036618041,-0.4718945176960444
Agricultural Areas,2,4951125.0,697385.0,1293,890,1078,1923,0.09552845528455285,-0.14335824309897818,0.14325628651257302,-0.3672236046924991
Agricultural Areas,2,4951125.0,697395.0,486,890,490,1923,-0.2898550724637681,-0.45745654162854527,-0.43462513582035495,-0.3672236046924991
Agricultural Areas,2,4951125.0,697405.0,261,592,321,2026,-0.2968236582694414,-0.3535090007826768,-0.44499178981937604,-0.5477463712757831
Urban Areas,1,4951125.0,697415.0,398,592,510,2026,-0.07441016333938294,-0.1901669758812616,-0.11156462585034013,-0.5477463712757831
Urban Areas,1,4951125.0,697425.0,515,902,587,2748,-0.21155137676292815,-0.3684210526315789,-0.31722054380664655,-0.5057534246575343
Agricultural Areas,2,4951125.0,697435.0,622,902,681,2748,-0.1396083385975995,-0.38663400979706086,-0.20934638459109567,-0.5057534246575343
Agricultural Areas,2,4951125.0,697445.0,580,1116,680,3233,-0.24276169265033407,-0.3600925008259002,-0.3640411912051211,-0.48677856978615774
Agricultural Areas,2,4951125.0,697455.0,537,1116,621,3233,-0.2849740932642487,-0.3760826622093907,-0.4273381294964029,-0.48677856978615774
Agricultural Areas,2,4951125.0,697465.0,538,1110,632,3347,-0.2743972445464983,-0.36678944137507674,-0.4114777618364419,-0.501907112407449
Agricultural Areas,2,4951125.0,697475.0,535,1110,630,3347,-0.27586206896551724,-0.3660210462101571,-0.41367423154266014,-0.501907112407449
Agricultural Areas,2,4951125.0,697485.0,530,982,627,3343,-0.22063393412057178,-0.3487229862475442,-0.33084808946877914,-0.5458959537572254
Agricultural Areas,2,4951125.0,697495.0,511,982,615,3343,-0.2298058860363181,-0.34292655578396564,-0.34460093896713617,-0.5458959537572254
Agricultural Areas,2,4951125.0,697505.0,496,917,631,3005,-0.1847545219638243,-0.29618889809444904,-0.2770422989990313,-0.5323814380418154
Agricultural Areas,2,4951125.0,697515.0,573,917,625,3005,-0.1893644617380026,-0.39879814258399343,-0.2839546191247974,-0.5323814380418154
Agricultural Areas,2,4951125.0,697525.0,635,903,593,2504,-0.2072192513368984,-0.6202480992396959,-0.3107250250584698,-0.4699148811270913
Agricultural Areas,2,4951125.0,697535.0,422,903,457,2504,-0.32794117647058824,-0.4112873478421247,-0.49173098125689085,-0.4699148811270913
Forests and semi-natural areas,3,4951125.0,697545.0,268,642,338,1872,-0.31020408163265306,-0.34846400733608435,-0.465068842427333,-0.4892601431980907
Forests and semi-natural areas,3,4951125.0,697555.0,374,642,367,1872,-0.27254707631318137,-0.48586572438162545,-0.4086181277860327,-0.4892601431980907
Forests and semi-natural areas,3,4951125.0,697565.0,407,653,404,1626,-0.23557237464522232,-0.4899645808736718,-0.35319148936170214,-0.42694164107064503
Forests and semi-natural areas,3,4951125.0,697575.0,412,653,443,1626,-0.19160583941605838,-0.41273584905660377,-0.2872777017783858,-0.42694164107064503
Forests and semi-natural areas,3,4951125.0,697585.0,395,703,378,1741,-0.30064754856614245,-0.4970939125114714,-0.4507628294036061,-0.4247135842880524
Forests and semi-natural areas,3,4951125.0,697595.0,438,703,418,1741,-0.2542372881355932,-0.5269970414201184,-0.3811859117253678,-0.4247135842880524
Forests and semi-natural areas,3,4951125.0,697605.0,497,734,471,1879,-0.21825726141078838,-0.5724858511101437,-0.32725010369141433,-0.43819364714887105
Forests and semi-natural areas,3,4951125.0,697615.0,517,734,487,1879,-0.2022932022932023,-0.6086742237555446,-0.3033155955792059,-0.43819364714887105
Forests and semi-natural areas,3,4951125.0,697625.0,492,778,520,1695,-0.1987673343605547,-0.43028685790527016,-0.2980361956103196,-0.3708046906591185
Forests and semi-natural areas,3,4951125.0,697635.0,456,778,424,1695,-0.2945091514143095,-0.5289898386132695,-0.4415800415800416,-0.3708046906591185
Forests and semi-natural areas,3,4951125.0,697645.0,448,811,432,2085,-0.3049074818986323,-0.48865394533264567,-0.4571773220747889,-0.4399171270718232
Agricultural Areas,2,4951115.0,697335.0,407,859,579,2317,-0.19471488178025034,-0.2610479209397725,-0.291970802919708,-0.45906801007556675
Agricultural Areas,2,4951115.0,697345.0,433,912,546,2084,-0.25102880658436216,-0.3301461302543749,-0.37641412410010283,-0.39118825100133514
Agricultural Areas,2,4951115.0,697355.0,351,912,448,2084,-0.3411764705882353,-0.3527444123460544,-0.5115766262403528,-0.39118825100133514
Agricultural Areas,2,4951115.0,697365.0,714,981,462,1920,-0.3596673596673597,-1.3053319919517103,-0.539314166955317,-0.32368148914167527
Agricultural Areas,2,4951115.0,697375.0,1536,981,1133,1920,0.07190160832544938,-0.08444444444444445,0.10782690943485458,-0.32368148914167527
Agricultural Areas,2,4951115.0,697385.0,1357,1161,1218,2407,0.02395964691046658,-0.07151819322459223,0.03593191847026686,-0.3492152466367713
Agricultural Areas,2,4951115.0,697395.0,460,1161,570,2407,-0.341421143847487,-0.3615121115732811,-0.5119838290499567,-0.3492152466367713
Agricultural Areas,2,4951115.0,697405.0,288,777,333,2543,-0.4,-0.3913963328631876,-0.5997298514182801,-0.5319277108433735
Urban Areas,1,4951115.0,697415.0,453,777,590,2543,-0.13679590343818582,-0.2519536513069254,-0.20511882998171846,-0.5319277108433735
Urban Areas,1,4951115.0,697425.0,711,1254,726,2715,-0.26666666666666666,-0.4522871338016104,-0.3998990154001515,-0.36810279667422524
Agricultural Areas,2,4951115.0,697435.0,899,1254,889,2715,-0.17032197853476436,-0.5459168411606342,-0.2554233729881036,-0.36810279667422524
Agricultural Areas,2,4951115.0,697445.0,782,1412,822,2960,-0.26410026857654434,-0.43002915451895046,-0.3960617587827254,-0.35407136322049404
Agricultural Areas,2,4951115.0,697455.0,682,1412,763,2960,-0.2983908045977012,-0.3937151176898811,-0.4474833371638704,-0.35407136322049404
Agricultural Areas,2,4951115.0,697465.0,615,1309,715,3153,-0.29347826086956524,-0.37523689197725835,-0.44010866880711286,-0.4132675930076199
Agricultural Areas,2,4951115.0,697475.0,533,1309,634,3153,-0.3474009264024704,-0.3757096738283424,-0.5209673269873939,-0.4132675930076199
Agricultural Areas,2,4951115.0,697485.0,549,1175,647,3180,-0.2897914379802415,-0.3686635944700461,-0.4345679012345679,-0.46039035591274396
Agricultural Areas,2,4951115.0,697495.0,580,1175,661,3180,-0.27995642701525053,-0.3822129684711481,-0.4198203103729921,-0.46039035591274396
Agricultural Areas,2,4951115.0,697505.0,514,1170,597,3322,-0.3242784380305603,-0.3806803082646824,-0.4862800565770863,-0.4790739091718611
Agricultural Areas,2,4951115.0,697515.0,498,1170,633,3322,-0.2978369384359401,-0.34256187803010973,-0.4466315497643471,-0.4790739091718611
Agricultural Areas,2,4951115.0,697525.0,697,1264,738,2945,-0.2627372627372627,-0.42481020836698435,-0.3940074906367041,-0.3993822760750772
Agricultural Areas,2,4951115.0,697535.0,666,1264,673,2945,-0.3051109963861642,-0.45280416794361017,-0.4575483870967742,-0.3993822760750772
Forests and semi-natural areas,3,4951115.0,697545.0,445,999,428,2256,-0.40014015416958654,-0.46264786906498134,-0.6,-0.3861751152073733
Forests and semi-natural areas,3,4951115.0,697555.0,423,999,415,2256,-0.413012729844413,-0.450965250965251,-0.6193001060445387,-0.3861751152073733
Forests and semi-natural areas,3,4951115.0,697565.0,440,713,457,1712,-0.2188034188034188,-0.4456824512534819,-0.3280649295173003,-0.41195876288659794
Forests and semi-natural areas,3,4951115.0,697575.0,434,713,412,1712,-0.26755555555555555,-0.524025069637883,-0.40115504220346515,-0.41195876288659794
Forests and semi-natural areas,3,4951115.0,697585.0,431,697,382,1696,-0.2919369786839666,-0.5909943714821764,-0.43770264011116256,-0.4174676138737986
Forests and semi-natural areas,3,4951115.0,697595.0,447,697,434,1696,-0.23253757736516356,-0.5199683669434559,-0.34865223155103847,-0.4174676138737986
Forests and semi-natural areas,3,4951115.0,697605.0,484,721,462,1736,-0.21893491124260356,-0.5586712683347713,-0.3282636248415716,-0.4131054131054131
Forests and semi-natural areas,3,4951115.0,697615.0,546,721,502,1736,-0.17906786590351595,-0.7459128065395095,-0.2684920310584389,-0.4131054131054131
Forests and semi-natural areas,3,4951115.0,697625.0,538,768,495,1765,-0.2161520190023753,-0.6384471468662302,-0.32409972299168976,-0.3936044216344256
Forests and semi-natural areas,3,4951115.0,697635.0,522,768,443,1765,-0.26837324525185796,-0.7145998240985049,-0.4023937267849773,-0.3936044216344256
Forests and semi-natural areas,3,4951115.0,697645.0,549,876,499,2376,-0.2741818181818182,-0.5752212389380531,-0.411123227917121,-0.4612546125461255
Agricultural Areas,2,4951105.0,697335.0,518,859,581,2317,-0.19305555555555556,-0.375472717450027,-0.2894828184658105,-0.45906801007556675
Agricultural Areas,2,4951105.0,697345.0,484,912,500,2084,-0.29178470254957506,-0.43960734101579174,-0.4375221238938053,-0.39118825100133514
Agricultural Areas,2,4951105.0,697355.0,610,912,515,2084,-0.2782060266292922,-0.7024062278839349,-0.41716287215411557,-0.39118825100133514
Agricultural Areas,2,4951105.0,697365.0,1114,981,802,1920,-0.10039259674705553,0.26860744297719086,-0.1505466778805719,-0.32368148914167527
Agricultural Areas,2,4951105.0,697375.0,1098,981,882,1920,-0.05314009661835749,0.1688267394270123,-0.07968875771397907,-0.32368148914167527
Agricultural Areas,2,4951105.0,697385.0,749,1161,713,2407,-0.2390608324439701,-0.5430303030303031,-0.3584955988263537,-0.3492152466367713
Agricultural Areas,2,4951105.0,697395.0,552,1161,654,2407,-0.2793388429752066,-0.36411950588911235,-0.41889286697879374,-0.3492152466367713
Agricultural Areas,2,4951105.0,697405.0,321,777,464,2543,-0.25221595487510073,-0.2877367163081449,-0.37817156665324203,-0.5319277108433735
Urban Areas,1,4951105.0,697415.0,496,777,610,2543,-0.12040374909877433,-0.26883451384417256,-0.18054054054054053,-0.5319277108433735
Urban Areas,1,4951105.0,697425.0,793,1254,804,2715,-0.21865889212827988,-0.47239134998950244,-0.3279086713626427,-0.36810279667422524
Agricultural Areas,2,4951105.0,697435.0,1020,1254,991,2715,-0.11714922048997772,-0.7592378752886836,-0.17568470273881096,-0.36810279667422524
Agricultural Areas,2,4951105.0,697445.0,963,1412,941,2960,-0.20016999575010624,-0.5373032169746749,-0.30019120458891013,-0.35407136322049404
Agricultural Areas,2,4951105.0,697455.0,836,1412,843,2960,-0.2523281596452328,-0.4670059093893631,-0.37840833518066946,-0.35407136322049404
Agricultural Areas,2,4951105.0,697465.0,790,1309,793,3153,-0.24548049476688868,-0.47374219610723467,-0.3681331747919144,-0.4132675930076199
Agricultural Areas,2,4951105.0,697475.0,717,1309,777,3153,-0.2550335570469799,-0.40866492548778616,-0.38245866283249463,-0.4132675930076199
Agricultural Areas,2,4951105.0,697485.0,645,1175,734,3180,-0.23101100052383447,-0.37404580152671757,-0.34642576590730556,-0.46039035591274396
Agricultural Areas,2,4951105.0,697495.0,627,1175,682,3180,-0.26548196015078085,-0.40669856459330145,-0.3981157469717362,-0.46039035591274396
Agricultural Areas,2,4951105.0,697505.0,563,1170,651,3322,-0.28500823723228996,-0.3761414697782287,-0.4273950041174856,-0.4790739091718611
Agricultural Areas,2,4951105.0,697515.0,597,1170,723,3322,-0.23613312202852615,-0.34210929129037193,-0.3541061526274096,-0.4790739091718611
Agricultural Areas,2,4951105.0,697525.0,818,1264,844,2945,-0.19924098671726756,-0.45771578029642546,-0.2987906094379891,-0.3993822760750772
Agricultural Areas,2,4951105.0,697535.0,1014,1264,907,2945,-0.16444035006909258,-1.0062006764374296,-0.24660373014045592,-0.3993822760750772
Forests and semi-natural areas,3,4951105.0,697545.0,802,999,711,2256,-0.16842105263157894,-1.0419681620839363,-0.25255773165741013,-0.3861751152073733
Forests and semi-natural areas,3,4951105.0,697555.0,553,999,574,2256,-0.270184361093452,-0.43877761717943425,-0.4051477597712107,-0.3861751152073733
Forests and semi-natural areas,3,4951105.0,697565.0,484,713,438,1712,-0.23892267593397046,-0.6324747010119596,-0.35822839774207554,-0.41195876288659794
Forests and semi-natural areas,3,4951105.0,697575.0,429,713,385,1712,-0.2987249544626594,-0.5668855858969928,-0.44788347746927626,-0.41195876288659794
Forests and semi-natural areas,3,4951105.0,697585.0,455,697,419,1696,-0.24910394265232974,-0.5842791088692728,-0.3734885803851321,-0.4174676138737986
Forests and semi-natural areas,3,4951105.0,697595.0,482,697,456,1696,-0.20901994796183868,-0.58837890625,-0.31339401820546164,-0.4174676138737986
Forests and semi-natural areas,3,4951105.0,697605.0,476,721,431,1736,-0.2517361111111111,-0.6102693602693603,-0.3774403470715835,-0.4131054131054131
Forests and semi-natural areas,3,4951105.0,697615.0,489,721,399,1736,-0.2875,-0.7605101558809636,-0.43105756358768405,-0.4131054131054131
Forests and semi-natural areas,3,4951105.0,697625.0,481,768,448,1765,-0.2631578947368421,-0.5519144532597448,-0.39457459926017263,-0.3936044216344256
Forests and semi-natural areas,3,4951105.0,697635.0,533,768,470,1765,-0.2407108239095315,-0.6888580674988442,-0.3609204683084376,-0.3936044216344256
Forests and semi-natural areas,3,4951105.0,697645.0,595,876,479,2376,-0.29298892988929887,-0.779348252846486,-0.43932128365916634,-0.4612546125461255
Agricultural Areas,2,4951095.0,697335.0,466,1043,453,1980,-0.39438502673796794,-0.45850170966739195,-0.5913798864016038,-0.3099569963612306
Agricultural Areas,2,4951095.0,697345.0,669,988,551,1588,-0.2839506172839506,-0.747008547008547,-0.42578759337447225,-0.2329192546583851
Agricultural Areas,2,4951095.0,697355.0,940,988,811,1588,-0.09838799332962757,1.4274193548387097,-0.14754098360655737,-0.2329192546583851
Agricultural Areas,2,4951095.0,697365.0,1050,1031,920,1919,-0.05689390056381343,0.361328125,-0.08531898539584935,-0.30101694915254235
Agricultural Areas,2,4951095.0,697375.0,816,1031,766,1919,-0.14746800222593212,-0.7953181272509003,-0.2211404728789986,-0.30101694915254235
Agricultural Areas,2,4951095.0,697385.0,1126,1267,931,2021,-0.15286624203821655,-9.438202247191011,-0.22924721400955198,-0.22931873479318735
Agricultural Areas,2,4951095.0,697395.0,1193,1267,962,2021,-0.13683266038582323,1.9934640522875817,-0.20520296030500113,-0.22931873479318735
Agricultural Areas,2,4951095.0,697405.0,599,887,637,2442,-0.16404199475065617,-0.42589437819420783,-0.24598228927517218,-0.4671072394112346
Urban Areas,1,4951095.0,697415.0,611,887,654,2442,-0.15120051914341337,-0.417712441735389,-0.22672721375283814,-0.4671072394112346
Urban Areas,1,4951095.0,697425.0,877,1360,860,2450,-0.22522522522522523,-0.511561285041948,-0.3377617653681603,-0.28608923884514437
Agricultural Areas,2,4951095.0,697435.0,1009,1360,933,2450,-0.18621892716964675,-0.6993121519816574,-0.27926749509483323,-0.28608923884514437
Agricultural Areas,2,4951095.0,697445.0,974,1513,943,2827,-0.23208469055374592,-0.5244755244755245,-0.34805617748829637,-0.30276497695852533
Agricultural Areas,2,4951095.0,697455.0,922,1513,918,2827,-0.24475524475524477,-0.4826411421155094,-0.36705737199259714,-0.30276497695852533
Agricultural Areas,2,4951095.0,697465.0,945,1533,911,2997,-0.25450081833060556,-0.5144747725392886,-0.38167314379218653,-0.32317880794701986
Agricultural Areas,2,4951095.0,697475.0,885,1533,932,2997,-0.2438133874239351,-0.43008444253613853,-0.3656459136077875,-0.32317880794701986
Agricultural Areas,2,4951095.0,697485.0,755,1381,809,3022,-0.26118721461187216,-0.4164846366681229,-0.3916913946587537,-0.37270043152396093
Agricultural Areas,2,4951095.0,697495.0,681,1381,745,3022,-0.2991533396048918,-0.40514715250350364,-0.4486245003526922,-0.37270043152396093
Agricultural Areas,2,4951095.0,697505.0,618,1399,743,3235,-0.3062558356676004,-0.3642016433488785,-0.45927654609101515,-0.3962019853258524
Agricultural Areas,2,4951095.0,697515.0,742,1399,845,3235,-0.24688057040998218,-0.3768707482993197,-0.37023836043662284,-0.3962019853258524
Agricultural Areas,2,4951095.0,697525.0,915,1620,907,3180,-0.2821527502967946,-0.4733767096003187,-0.42314540059347183,-0.325
Agricultural Areas,2,4951095.0,697535.0,1130,1620,1044,3180,-0.21621621621621623,-0.62882096069869,-0.3242634640645525,-0.325
Agricultural Areas,2,4951095.0,697545.0,1186,1581,1052,2963,-0.20091150778579567,-0.8044403892944039,-0.30131004366812225,-0.304137323943662
Forests and semi-natural areas,3,4951095.0,697555.0,969,1581,872,2963,-0.28903383611903793,-0.5733462720362283,-0.4334624006521296,-0.304137323943662
Forests and semi-natural areas,3,4951095.0,697565.0,542,981,503,2069,-0.3221024258760108,-0.513978494623656,-0.482990906028966,-0.35672131147540986
Forests and semi-natural areas,3,4951095.0,697575.0,408,981,404,2069,-0.41660649819494583,-0.4464562055091303,-0.6246842295200289,-0.35672131147540986
Forests and semi-natural areas,3,4951095.0,697585.0,418,708,388,1671,-0.291970802919708,-0.5326231691078562,-0.4377564979480164,-0.4047919293820933
Forests and semi-natural areas,3,4951095.0,697595.0,421,708,452,1671,-0.2206896551724138,-0.4146420472951085,-0.33089185695820766,-0.4047919293820933
Forests and semi-natural areas,3,4951095.0,697605.0,482,635,463,1610,-0.15664845173041894,-0.6525037936267072,-0.23486572598998634,-0.43429844097995546
Forests and semi-natural areas,3,4951095.0,697615.0,408,635,373,1610,-0.25992063492063494,-0.5827402135231317,-0.3896876549330689,-0.43429844097995546
Forests and semi-natural areas,3,4951095.0,697625.0,443,698,433,1764,-0.23430592396109637,-0.5098114659484417,-0.3513035793194874,-0.4329813160032494
Forests and semi-natural areas,3,4951095.0,697635.0,495,698,446,1764,-0.2202797202797203,-0.6829268292682927,-0.3302752293577982,-0.4329813160032494
Forests and semi-natural areas,3,4951095.0,697645.0,521,881,492,2070,-0.2833211944646759,-0.5196366550895004,-0.4248270840917364,-0.4029142663503897
Agricultural Areas,2,4951085.0,697335.0,723,1043,638,1980,-0.2409280190362879,-0.6866734486266531,-0.36128456735057984,-0.3099569963612306
